브랜드,시군구별,도로명주소,사업장명,위도,경도
이디야,중랑구,"서울특별시 중랑구 용마산로115길 109, S2002호 (망우동, 한일써너스빌리젠시)",이디야 망우중앙점,37.59766808092347,127.09151675526431
이디야,중랑구,"서울특별시 중랑구 봉우재로 240, 1층 (망우동)",이디야,37.5952700482753,127.09648652231984
이디야,중랑구,"서울특별시 중랑구 망우로 460, 1층 (망우동)",이디야,37.60008504759576,127.10026632348716
이디야,중랑구,"서울특별시 중랑구 동일로129길 1, 1층 (중화동)",이디야 중화동점,37.5993768484416,127.07663601328191
이디야,중랑구,"서울특별시 중랑구 겸재로 240, 102호 (면목동, 행복오피스텔)",이디야,37.5923966552586,127.09208030813437
이디야,중랑구,"서울특별시 중랑구 신내로25가길 2, 1층 104호 (묵동)",이디야 화랑대역점,37.619477527006964,127.0812363977195
이디야,중랑구,"서울특별시 중랑구 동일로92길 57, 1층 (면목동)",이디야커피 사가정아이파크점,37.583510804949604,127.08029843578066
이디야,중랑구,"서울특별시 중랑구 양원역로14가길 24, 1층 101호 (망우동)",이디야커피 양원역점,37.60749019280084,127.10406126314142
이디야,성북구,"서울특별시 성북구 오패산로 99 (하월곡동,동민빌딩1층)",이디야,37.61075805686923,127.03224035163049
이디야,성북구,"서울특별시 성북구 돌곶이로8길 22, 301동 1층 109,110호 (석관동, 래미안아트리치)",EDIYA COFFEE 이디야커피 석관동점,37.605757787869216,127.06115564702421
이디야,성북구,"서울특별시 성북구 화랑로 99, 1층 (하월곡동)",이디야 동덕여대점,37.60346876889286,127.03980005884725
이디야,성북구,서울특별시 성북구 동소문로 119 (동선동4가),이디야,37.59381515549175,127.01501345584205
이디야,성북구,서울특별시 성북구 종암로 105 (종암동),이디야,37.599597112695335,127.0310265002821
이디야,성북구,"서울특별시 성북구 동소문로 19, 지상1-2층 (동소문동1가)",이디야커피 한성대역점,37.589528237476614,127.00521099959951
이디야,성북구,서울특별시 성북구 오패산로 16 (하월곡동),이디야커피(하월곡동점),37.603632146512595,127.03470450988267
이디야,성북구,"서울특별시 성북구 월계로40길 7, 1층 104호 (장위동, 센트럴타운)",이디야커피장위동점,37.62293507449712,127.04557044597152
이디야,성북구,"서울특별시 성북구 고려대로24길 35, 1층 (안암동5가)",이디야고대점,37.584684144899796,127.02666602453405
이디야,성북구,"서울특별시 성북구 개운사길 30 (안암동5가, 대흥빌딩 1층)",이디야 고대개운점,37.587690802596335,127.02654541784841
이디야,성북구,"서울특별시 성북구 동소문로13길 5 (동소문동4가, 272)",이디야커피동소문동점,37.59204553892317,127.00998495747841
이디야,성북구,"서울특별시 성북구 아리랑로 75, 112호 (돈암동, 돈암코오롱하늘채 상가)",이디야커피돈암아리랑점,37.59981980921826,127.00980503364514
이디야,성북구,"서울특별시 성북구 길음로 74, 상가동 1층 102,103호 (길음동, 길음뉴타운)",이디야 길음뉴타운점,37.60968549496044,127.01782026427645
이디야,성북구,"서울특별시 성북구 동소문로17길 40, 1층 (동소문동6가)",이디야커피 성신여대역점,37.59394408000099,127.01303822768725
이디야,성북구,"서울특별시 성북구 돌곶이로41가길 2, 1,2층 101, 201호 (장위동)",이디야 북서울꿈의숲점,37.618644737760825,127.04272060331611
이디야,성북구,"서울특별시 성북구 화랑로25길 14, 1층 (장위동)",이디야커피 장위2동점,37.609294819109365,127.04956459837362
이디야,성북구,"서울특별시 성북구 장월로 144-1, 1층 (장위동)",이디야 장위뉴타운점,37.61765947404021,127.04813295312454
이디야,성북구,"서울특별시 성북구 장월로1길 47, 1층 (상월곡동)",이디야 월곡동아점,37.60619767496512,127.04289407300602
이디야,강북구,서울특별시 강북구 오현로 194 (번동),이디야 커피(번동점),37.628812553088366,127.03700889903348
이디야,강북구,서울특별시 강북구 삼양로 425 (수유동),이디야 커피 신수유역점,37.641505316353005,127.01365678335885
이디야,강북구,"서울특별시 강북구 덕릉로 82, 106호 (수유동, 제네스타워)",이디야커피,37.63440364404273,127.01995993209404
이디야,강북구,"서울특별시 강북구 삼양로 501, 1층 (수유동)",이디야 커피,37.647889646965936,127.01133903180869
이디야,강북구,서울특별시 강북구 덕릉로 31 (수유동),이디야(한신대점),37.634222444108026,127.01404405948318
이디야,강북구,서울특별시 강북구 도봉로 128 (미아동),이디야,37.62046492029423,127.02587295797363
이디야,강북구,"서울특별시 강북구 4.19로 85, 1층 (수유동)",이디야(북한산점),37.644750311653766,127.00271292093989
이디야,강북구,"서울특별시 강북구 노해로 91, 진흥빌딩 1(좌측 점포2칸)층 (수유동)",이디야 광산사거리점,37.64389603585028,127.01967951441947
이디야,강북구,"서울특별시 강북구 오현로 45, 상가동 지하2층 2-7호 (미아동, 꿈의숲 효성해링턴플레이스)",이디야커피(미아꿈의숲헤링턴점),37.61724657663456,127.03114017974323
이디야,강북구,서울특별시 강북구 도봉로 355 (수유동),이디야 수유역점,37.63939222258649,127.02385888828684
이디야,강북구,"서울특별시 강북구 삼양로173길 21, 1,2층 (우이동)",이디야 우이역도선사점,37.662500528228605,127.0084145183054
이디야,도봉구,"서울특별시 도봉구 노해로 162, 1층 (쌍문동)",이디야 쌍문동점,37.64880616213512,127.02439186002732
이디야,도봉구,"서울특별시 도봉구 마들로 550, 1동 1층 104호,105호 (창동)",이디야 창동블루핀점,37.66049761752154,127.04672935216865
이디야,도봉구,"서울특별시 도봉구 방학로 171 (방학동,102호)",이디야커피,37.66215684483129,127.03036027695286
이디야,도봉구,"서울특별시 도봉구 도봉로 519, 1~2층 (쌍문동)",이디야커피 쌍문중앙점,37.651961344852396,127.03345115834091
이디야,도봉구,"서울특별시 도봉구 도봉로 823, 지상1,2층 (도봉동)",이디야,37.67790451229212,127.0418626836656
이디야,도봉구,"서울특별시 도봉구 덕릉로 235, 지상1층 (창동)",이디야커피,37.63893537993961,127.03520860270393
이디야,도봉구,"서울특별시 도봉구 도봉로 677, 104호 (방학동, 메디빌딩)",이디야커피방학사거리점,37.664932844450846,127.03941530278719
이디야,도봉구,"서울특별시 도봉구 덕릉로63가길 30, 1층 (창동)",이디야커피 창동대우점,37.643501415186265,127.03583953485388
이디야,도봉구,"서울특별시 도봉구 노해로70길 81, 1층 101호 (창동)",이디야창동제일점,37.648848570145496,127.04967895032568
이디야,도봉구,"서울특별시 도봉구 마들로11길 20, 농협창동유통센타 1층 (창동)",이디야커피창동하나로마트점,37.654776826766955,127.04791343784086
이디야,도봉구,"서울특별시 도봉구 해등로16길 61, 1층 (창동)",이디야커피창동학원가점,37.655143210704956,127.04046175390673
이디야,도봉구,"서울특별시 도봉구 도봉로117길 4, 1,2층 (쌍문동)",이디야커피쌍문점,37.649445597060854,127.03181841124457
이디야,도봉구,"서울특별시 도봉구 도봉로181길 18, 지상1층 (도봉동)",이디야(도봉중앙점),37.68424630631964,127.04197597459194
이디야,도봉구,"서울특별시 도봉구 도당로13길 22, 지상1층 (방학동)",이디야커피방학중앙점,37.66576859386681,127.0324256748961
이디야,광진구,"서울특별시 광진구 자양번영로 34, 1층 104호,105호 (자양동, 제이원하이텔)",이디야(자양우성점),37.532701699358746,127.07293514719674
이디야,노원구,"서울특별시 노원구 동일로192길 5 (공릉동, 지상1층)",이디야커피공릉역점,37.62621704229073,127.07041643986965
이디야,노원구,"서울특별시 노원구 공릉로 105, 성종빌딩 1층 (공릉동)",이디야커피 태릉입구역점,37.61961912716697,127.07495949954499
이디야,노원구,"서울특별시 노원구 동일로204가길 34 (중계동,씨엔미 103호)",이디야,37.64074925355388,127.06534613940308
이디야,노원구,"서울특별시 노원구 중계로14바길 2, 1층 (중계동)",이디야커피(중계본점),37.64987597538536,127.07970800233504
이디야,노원구,"서울특별시 노원구 노원로 3, 1층 105호 (공릉동, 우토파크프라자)",이디야커피 서울여대점,37.62198677259907,127.08373028479312
이디야,노원구,서울특별시 노원구 덕릉로 698 (중계동),이디야(상계역점),37.65983813016969,127.07276752599638
이디야,노원구,"서울특별시 노원구 동일로 1650, 1~2층 (상계동)",이디야 상계중앙점,37.67547087733887,127.05270762886889
이디야,노원구,"서울특별시 노원구 노원로22길 70, 201호 (중계동, 롯데우성아파트상가)",이디야커피중계롯데우성점,37.64682905867118,127.06993874934145
이디야,노원구,"서울특별시 노원구 동일로 1393, 1층 106호 (상계동, 일신프라자)",이디야노원사거리,37.652941485391274,127.05762493755572
이디야,노원구,"서울특별시 노원구 화랑로 지하 347-1 (월계동, 석계역 6호선)",이디야커피 석계역사점,37.615269538576484,127.0639271777963
이디야,노원구,"서울특별시 노원구 동일로 1689, 133,134호 (상계동, 하이베라스)",이디야 수락산역점,37.67911938765613,127.05199633431089
이디야,노원구,"서울특별시 노원구 덕릉로73길 18, 104호 (중계동, 태인빌딩)",이디야중계중앙점,37.65218292140295,127.06956676154888
이디야,노원구,"서울특별시 노원구 광운로22길 39 (월계동, ID시티)",이디야(월계인덕점),37.629815494624545,127.05595642344878
이디야,은평구,"서울특별시 은평구 은평로 111 (응암동,이마트8층 커피바코너)",이디야이마트은평점,37.600357548394165,126.91730250239773
이디야,은평구,"서울특별시 은평구 증산서길 78, 일부호 (증산동)",이디야  증산동점,37.5833303271938,126.90363420549504
이디야,은평구,"서울특별시 은평구 통일로 876 (불광동, 1층)",이디야 연신내통일로점,37.621196716142684,126.91738715286992
이디야,은평구,"서울특별시 은평구 응암로 211 (응암동, 1층)",이디야 응암오거리점,37.59089610051991,126.91423506492596
이디야,은평구,"서울특별시 은평구 응암로 183 (응암동, 외 1필지)",이디야 응암중앙점,37.58842736667942,126.91375289273134
이디야,은평구,"서울특별시 은평구 응암로 264, 1층 (응암동)",이디야 백련산아이파크점,37.59528666578491,126.91598983268393
이디야,은평구,"서울특별시 은평구 불광로 59, 1층 제가호 (불광동)",이디야 불광중앙점,37.61235073651025,126.92882161982944
이디야,은평구,"서울특별시 은평구 수색로 250 (수색동, 104호)",이디야,37.58191574357515,126.893449248305
이디야,은평구,"서울특별시 은평구 연서로 148 (대조동, 1층)",이디야 커피,37.61198852532463,126.91474320527783
이디야,은평구,"서울특별시 은평구 진관2로 29-21, 드림스퀘어 1층 115호,116호 (진관동)",이디야 구파발역점,37.635733427778256,126.91646429020784
이디야,은평구,"서울특별시 은평구 진흥로 156 (녹번동, 1층)",이디야,37.60874754187731,126.92408936382468
이디야,은평구,"서울특별시 은평구 갈현로 268 (갈현동, 101호,102호)",이디야 갈현점,37.6206979454724,126.91380196786356
이디야,은평구,"서울특별시 은평구 연서로 9, 1층 106호 (역촌동, 센타폴리스)",이디야(응암역점),37.60014481318509,126.91264656057596
이디야,은평구,"서울특별시 은평구 통일로 635, 제비층 304호 (녹번동, 녹번동메카오피스텔)",이디야(중앙점),37.60344452357389,126.93167883646827
이디야,은평구,"서울특별시 은평구 가좌로 272, 1층 (신사동)",이디야 새절역점,37.59313961643262,126.91077987582081
이디야,은평구,"서울특별시 은평구 통일로 855-9, 1층 (갈현동)",이디야 연신내역점,37.61892399219471,126.91701632889307
이디야,서대문구,"서울특별시 서대문구 통일로 510, 상가동 1층 110,111호 (홍은동, 북한산더샵)",이디야 홍은사거리점,37.59333843792251,126.93843185552865
이디야,서대문구,"서울특별시 서대문구 연희로 42, 1층 (연희동)",이디야 연남동점,37.562360313990936,126.92500462314958
이디야,서대문구,"서울특별시 서대문구 통일로 369, 지상1~2층 (홍제동)",이디야커피 무악재역점,37.58307805906441,126.94680473251685
이디야,서대문구,"서울특별시 서대문구 증가로 257 (북가좌동, 103,104호)",이디야(북가좌동점),37.58345154635326,126.90864305108039
이디야,서대문구,"서울특별시 서대문구 수색로 100, 201동 1층 (북가좌동, 디엠씨래미안이편한세상 2단지)",이디야 가재울점,37.574523003302524,126.9089160913407
이디야,서대문구,"서울특별시 서대문구 통일로 141 (냉천동,(지상1층))",이디야 서대문점,37.56693280362707,126.9623356451258
이디야,서대문구,"서울특별시 서대문구 통일로 141 (냉천동,(지상2층))",이디야서대문점 2호,37.56693280362707,126.9623356451258
이디야,서대문구,"서울특별시 서대문구 거북골로 35, 1~2층 (남가좌동)",서아이디야,37.579348252603594,126.9210349862903
이디야,서대문구,서울특별시 서대문구 연희로 117 (연희동),이디야,37.56830590408873,126.92895134339082
이디야,마포구,"서울특별시 마포구 월드컵북로 210, 1층 (성산동)",이디야  마포 성산 시영점,37.569197196289295,126.90291622294728
이디야,마포구,"서울특별시 마포구 월드컵로 147, 1층 (망원동)",이디야망원중앙점,37.56077238665041,126.90254642661539
이디야,마포구,"서울특별시 마포구 홍익로3길 36, 102호 (서교동, 1층일부)",이디야,37.55283607773063,126.91860317036945
이디야,마포구,"서울특별시 마포구 월드컵로 196 (성산동, 대명비첸시티 104호)",이디야커피(마포구청점),37.564796859543286,126.89985420789021
이디야,마포구,"서울특별시 마포구 마포대로 208, 104호 (아현동, 효성안텔리안)",이디야커피(애오개역점),37.552503424031656,126.9539476341373
이디야,마포구,"서울특별시 마포구 독막로 320 (도화동,마포태영데시앙 1층 104호)",이디야마포데시앙점,37.54296757045766,126.94496524275397
이디야,마포구,"서울특별시 마포구 도화길 10 (도화동,1층)",이디야,37.53978860488505,126.94446413571168
이디야,마포구,"서울특별시 마포구 마포대로8길 15, 1,2층 (공덕동)",이디야공덕점,37.546413216731175,126.9511994617533
이디야,마포구,"서울특별시 마포구 서강로 135 (노고산동,1층)",이디야,37.554510139906,126.9325327996878
이디야,마포구,"서울특별시 마포구 성암로13길 58 (상암동, 1층)",이디야커피,37.57569838677418,126.89483629083412
이디야,마포구,서울특별시 마포구 월드컵북로 396 (상암동),이디야커피전문점,37.579406351964636,126.8875292032777
이디야,마포구,"서울특별시 마포구 양화로1길 21 (합정동, B동 1층 일부)",이디야커피합정LIG점,37.54953468992842,126.90745692251636
이디야,마포구,"서울특별시 마포구 창전로 45 (창전동, 한화오벨리스크 102동 104호)",이디야광흥창역,37.54659367115701,126.92893257841735
이디야,마포구,"서울특별시 마포구 월드컵북로 7 (서교동,1층)",이디야(홍대청기와점),37.55561464656797,126.91778023634696
이디야,마포구,"서울특별시 마포구 포은로 81-1, S-빌딩 1층 (망원동)",이디야 망리단길점,37.55431744692596,126.90237820720152
이디야,마포구,"서울특별시 마포구 양화로11길 54, 지상1층 (서교동)",이디야커피 합정역점,37.5523003832287,126.91094381807198
이디야,마포구,"서울특별시 마포구 마포대로 109, 지1층 120호 (공덕동, 롯데캐슬프레지던트)",이디야커피 공덕롯데캐슬,37.54493134988594,126.94770609759462
이디야,마포구,"서울특별시 마포구 독막로2길 5, 1층 (합정동)",이디야 합정역사거리점,37.54827318377929,126.91195103016398
이디야,마포구,"서울특별시 마포구 마포대로 33 (도화동,한화오벨리스크1층103호)",이디야 마포오벨리스크점,37.54004004711897,126.94258051302369
이디야,마포구,"서울특별시 마포구 월드컵북로 137 (성산동, CS타워 1층일부)",이디야(성산점),37.56483655371765,126.90857785713642
이디야,양천구,"서울특별시 양천구 목동중앙본로7길 46, 지상1층 (목동)",이디야커피목4동점,37.539498134225084,126.86324082523393
이디야,양천구,"서울특별시 양천구 중앙로 282 (신정동, 1층)",이디야(신정네거리역점),37.521581930996376,126.84975645095024
이디야,양천구,"서울특별시 양천구 목동동로 63, 대영프라자 1층 103~104호 (신정동)",이디야커피양천구청점,37.51530888566014,126.85942779713221
이디야,양천구,"서울특별시 양천구 오목로 229 (신정동, 1층)",이디야목동역점,37.52608559059549,126.85999634663999
이디야,양천구,"서울특별시 양천구 목동서로 155 (목동,목동파라곤제지1층제상가134호(지하))",이디야목동파라곤점,37.52950421731301,126.87227336009683
이디야,양천구,"서울특별시 양천구 목동중앙북로 38, 상가동 지상1층 지125호 (목동, 롯데캐슬위너아파트)",이디야목3동점,37.54689004041687,126.86434829569835
이디야,양천구,"서울특별시 양천구 오목로 319, 지하1,지상1층 (목동)",이디야오목교대학학원점,37.52508085241214,126.87018510596221
이디야,양천구,"서울특별시 양천구 신목로 36 (신정동, 대보빌딩 101호)",이디야신정교점,37.51886939678398,126.87093341759999
이디야,양천구,"서울특별시 양천구 목동동로 379 (목동,광장상가 1층 104호(목동동로 349))",이디야에스프레소,37.53560512991487,126.87586965644773
이디야,양천구,"서울특별시 양천구 남부순환로 603, 1층 (신월동)",이디야 목동센트럴아이파크위브점,37.51521094613655,126.83778024477093
이디야,양천구,"서울특별시 양천구 신정로 312, 뉴프라자 1층 115호 (신정동)",목동신트리점 이디야커피,37.51323753052072,126.85264955977509
이디야,양천구,"서울특별시 양천구 남부순환로 353, 1층 (신월동)",이디야커피 신월사거리점,37.535681462913516,126.8260627792989
이디야,양천구,"서울특별시 양천구 중앙로43길 14, 상가111동 104호 (신정동, 래미안 목동아델리체)",이디야 목동아델리체점,37.51800816590542,126.84907780757882
이디야,양천구,"서울특별시 양천구 화곡로 50, 2층 (신월동)",이디야커피 신월5동점,37.53917215976285,126.8245416318787
이디야,중랑구,"서울특별시 중랑구 신내로 156, 서울의료원 1층 (신내동)",이디야 서울의료원점,37.61298159450512,127.09507875050657
이디야,강서구,"서울특별시 강서구 화곡로 133, 2층 (화곡동, 3동)",이디야 화곡로점,37.54085970222696,126.83358714312877
이디야,강서구,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 103~104, 130호 (마곡동)",이디야 마곡나루역점,37.56715856565957,126.82415106041641
이디야,강서구,"서울특별시 강서구 우현로 15, 1층 102~103호 (화곡동, 우장산동, 우장빌딩)",이디야커피(우장산동점),37.54718399151599,126.84071937341568
이디야,강서구,"서울특별시 강서구 강서로17길 6, 1층 (화곡동, 1동)",이디야커피(까치산역),37.533409484683425,126.84233425705473
이디야,강서구,"서울특별시 강서구 공항대로 24, 2층 (공항동)",이디야 송정역점,37.56114523689668,126.80706125295059
이디야,강서구,"서울특별시 강서구 화곡로 292, 1층 104호 (화곡동, 6동 서광프리메라)",이디야강서점,37.55030311898461,126.84587905957068
이디야,강서구,"서울특별시 강서구 곰달래로 135, 1층 (화곡동, 8동)",이디야 커피(화곡사거리점),37.530787696031034,126.84503735148037
이디야,강서구,"서울특별시 강서구 강서로54길 11, 가동 1층 (등촌동, 3동)",이디야 강서NC점,37.559335947388114,126.83638784751375
이디야,강서구,"서울특별시 강서구 방화동로 95, 1층 (방화동, 2동)",이디야 커피,37.56904438237019,126.80968786454507
이디야,강서구,"서울특별시 강서구 양천로 583, 1층 117호 (염창동, 우림블루나인비즈니스센터)",이디야 염창블루나인,37.5572521699858,126.86155089903973
이디야,강서구,"서울특별시 강서구 방화동로 37, 1층 101호 (방화동, 2동)",이디야커피,37.564193024861716,126.80791861667079
이디야,강서구,"서울특별시 강서구 양천로 500, 1층 111호 (등촌동, 1동 노블리움오피스텔)",이디야커피가양역점,37.56050669133536,126.85268917547445
이디야,강서구,"서울특별시 강서구 양천로 684, 1층 (염창동)",이디야커피,37.55063911897491,126.86906464653399
이디야,강서구,"서울특별시 강서구 공항대로 247, 퀸즈파크나인 C동 4층 409호 (마곡동)",이디야 마곡퀸즈파크9점,37.55925959806771,126.83226171135036
이디야,강서구,"서울특별시 강서구 등촌로 217, 1층 (등촌동, 2동)",이디야 등촌역점,37.549158878757304,126.8604153094797
이디야,강서구,"서울특별시 강서구 양천로 72, 1층 106~107호 (방화동, 1동 해성빌딩)",이디야 방화사거리점,37.57319777146175,126.80893151727722
이디야,강서구,"서울특별시 강서구 강서로 304, 영종빌딩 1층 1,2,3호 (내발산동)",이디야커피 내발산점,37.552725490202775,126.83381750414846
이디야,강서구,"서울특별시 강서구 까치산로4길 11, 1층 (화곡동)",이디야 화곡본동시장점,37.54222288206866,126.84141219040472
이디야,강서구,"서울특별시 강서구 마곡중앙5로1길 25, 마곡헤리움2차 1층 108호 (마곡동)",이디야 마곡헤리움점,37.56927487250351,126.82346696499786
이디야,강서구,"서울특별시 강서구 까치산로 182, 1층 101~102호 (화곡동)",이디야까치산로점,37.55326554358696,126.85097647323383
이디야,구로구,"서울특별시 구로구 신도림로 65, 신도림월드메르디앙오피스텔 1층 101호 (신도림동)",이디야 신도림메르디앙점,37.50962144266963,126.87920021261681
이디야,구로구,"서울특별시 구로구 경인로 572, 스타팰리스 1층 109,110호 (구로동)",이디야커피 구로역광장점,37.50334151429489,126.87820056274704
이디야,구로구,"서울특별시 구로구 구로동로 240, 세일빌딩 1층 103호 (구로동)",이디야커피 구로NC점,37.500023994473395,126.87979027518081
이디야,구로구,"서울특별시 구로구 오리로 1304, 1층 (궁동)",이디야 구로궁동점,37.49777768125351,126.8265217484903
이디야,구로구,"서울특별시 구로구 개봉로3길 26 (개봉동, 1층)",이디야커피 개봉중앙점,37.48647561250235,126.851998065251
이디야,구로구,"서울특별시 구로구 도림로 79, 1층 (구로동)",이디야 구로중앙점,37.49008605198724,126.88913817029723
이디야,구로구,"서울특별시 구로구 디지털로32길 43 (구로동,이마트구로점 3층)",이디야 구로몰점,37.48434887070133,126.89503180019989
이디야,구로구,"서울특별시 구로구 디지털로33길 11, 1층 106호 (구로동, 에이스테크노타워8차)",이디야(구로에이스 지점),37.48571600202332,126.8926189779527
이디야,구로구,"서울특별시 구로구 남부순환로97길 11, 2층 (개봉동)",이디야커피 개봉역점,37.494220903343574,126.85550116556219
이디야,구로구,서울특별시 구로구 경인로20길 6 (오류동),이디야 오류북부역점,37.495417560580684,126.84048378485313
이디야,구로구,"서울특별시 구로구 중앙로8길 11 (고척동, 고척월드메르디앙 109동 2호)",이디야메르디앙고척점,37.502945149950726,126.86025721224561
이디야,구로구,서울특별시 구로구 오류로8길 65 (오류동),이디야 오류남부점,37.492696259620544,126.84085372135735
이디야,구로구,"서울특별시 구로구 연동로 312, 2층 201호 (항동, 동삼상가)",이디야 성공회대점,37.48730458057186,126.82134454311478
이디야,구로구,"서울특별시 구로구 개봉로 69 (개봉동, 2층)",이디야커피(개봉현대점),37.491898981072374,126.85276935869487
이디야,구로구,"서울특별시 구로구 천왕로 36 (천왕동, 천왕센터프라자 108호)",이디야(천왕이펜하우스점),37.4836492471999,126.83727398975765
이디야,구로구,"서울특별시 구로구 새말로 97 (구로동, 신도림테크노마트 제1층 제008호)",이디야커피 신도림테크노마트점,37.50697387662993,126.88742908356791
이디야,구로구,"서울특별시 구로구 항동로3길 6, 가온 프라자 1층 102, 103호 (항동)",이디야커피 구로하버라인점,37.48078685146767,126.82146271510722
이디야,금천구,"서울특별시 금천구 가산디지털1로 30, 에이스하이엔드타워10 1층 102호 (가산동)",이디야 가산하이엔드10차점,37.46880066226497,126.88458466242234
이디야,금천구,"서울특별시 금천구 독산로 276, 지상1층 일부호 (독산동)",이디야 쌈지공원점,37.471354606286795,126.90039705752518
이디야,금천구,"서울특별시 금천구 가산로 155, 케이디에스빌딩 지상1,2층 (가산동)",이디야커피 가산오거리점,37.47883283141753,126.88716504531394
이디야,금천구,"서울특별시 금천구 가산디지털2로 123, 101호 (가산동, 월드메리드앙벤처2차)",이디야커피,37.478757146611976,126.87582692860977
이디야,금천구,"서울특별시 금천구 시흥대로 88, 지상1층 (시흥동, 오복빌딩)",이디야커피 시흥유통센터점,37.44188418003092,126.90102058355612
이디야,금천구,"서울특별시 금천구 독산로 124, 지상1,2층 (시흥동)",이디야 세광교회점,37.45835198424954,126.90267140150276
이디야,금천구,"서울특별시 금천구 시흥대로63길 8, 지상1층 7,8호 (시흥동)",이디야 시흥사거리점,37.455072949722194,126.89621263826855
이디야,금천구,"서울특별시 금천구 벚꽃로 244, 104-1호 (가산동, 벽산디지털밸리V)",이디야 가산벽산,37.47669045456868,126.88291767835555
이디야,금천구,"서울특별시 금천구 시흥대로 150, 지상1층 (시흥동)",이디야 박미삼거리점,37.44762806358215,126.90076974223165
이디야,금천구,"서울특별시 금천구 금하로 690, 지상1층 (시흥동)",이디야 커피,37.45178807932612,126.90368540515998
이디야,금천구,"서울특별시 금천구 시흥대로 198 (시흥동, 지상1층)",이디야 커피,37.45161717596764,126.89931100961451
이디야,금천구,"서울특별시 금천구 벚꽃로 286, 지하1층 B101,B102호 (가산동, 리더스타워)",이디야 가산리더스타워점,37.4803685105194,126.881284094067
이디야,금천구,"서울특별시 금천구 가산디지털1로 196, 102호 (가산동, 에이스테크노타워10차)",이디야커피숍,37.4829126447624,126.87825220591476
이디야,금천구,"서울특별시 금천구 독산로 218, 창영빌딩 1층 일부호 (독산동)",이디야 독산동점,37.46641121546899,126.89911976451924
이디야,금천구,"서울특별시 금천구 금하로 750, 105호 (시흥동, 우방상가1동)",이디야커피,37.44934269315543,126.91085591487645
이디야,금천구,"서울특별시 금천구 삼성산길 11, 위너스타워 1층 (시흥동)",이디야 석수푸르지오점,37.43409632658448,126.90194097094694
이디야,영등포구,"서울특별시 영등포구 버드나루로 87, 1층 102호 (영등포동7가)",이디야커피당산버드나루점,37.525930548018515,126.90581788902765
이디야,영등포구,"서울특별시 영등포구 여의대방로53길 27, 1층 (신길동)",이디야커피,37.51185276758091,126.9186497745919
이디야,영등포구,"서울특별시 영등포구 도신로15길 40, 도림빌딩 1층 102호 (도림동)",이디야커피도림점,37.50861152612439,126.89369204187331
이디야,영등포구,"서울특별시 영등포구 선유서로25길 19, 오목교투웨니퍼스트 102동 101호 (양평동2가)",이디야양평동2가점,37.52432254221725,126.88085683079338
이디야,영등포구,"서울특별시 영등포구 당산로 222 (당산동5가,(당산디오빌 103-4호))",이디야,37.533234080445126,126.89937796619895
이디야,영등포구,"서울특별시 영등포구 도림로 326, 2층 (신길동)",이디야 도림사거리,37.506581903264866,126.8989099950615
이디야,영등포구,"서울특별시 영등포구 신풍로 52-1 (신길동, 1층,2층)",이디야커피신풍역점,37.499946271201516,126.9089028817202
이디야,영등포구,"서울특별시 영등포구 의사당대로 108 (여의도동, 아일렉스상가 제지층 제비05호)",이디야커피여의도역점,37.52048213451457,126.92108200957125
이디야,영등포구,"서울특별시 영등포구 은행로 38 (여의도동, 1층)",(주)이디야 한국수출입은행점,37.528605566998145,126.92050614242416
이디야,영등포구,"서울특별시 영등포구 당산로 110 (당산동3가,외2필지 지상1층)",이디야커피,37.524532065798084,126.89372337354715
이디야,영등포구,"서울특별시 영등포구 당산로 159, 1층 (당산동4가)",이디야당산중앙점,37.528964051540314,126.89460310931145
이디야,영등포구,"서울특별시 영등포구 영등포로35길 19 (영등포동6가, 1층 일부)",이디야,37.52187026765387,126.90135044191885
이디야,영등포구,"서울특별시 영등포구 국제금융로8길 2, 중1층 (여의도동, 농협재단빌딩)",이디야커피여의도농협재단빌딩점,37.521994507436666,126.92721804536546
이디야,영등포구,"서울특별시 영등포구 여의대방로 141 (신길동, 순흥빌딩 1층)",이디야커피(보라매역),37.49969260292997,126.91708422229242
이디야,영등포구,"서울특별시 영등포구 도림로31길 2 (대림동, 1층(일부))",이디야대림역점,37.49254776946566,126.89303533070523
이디야,영등포구,"서울특별시 영등포구 영중로 37 (영등포동4가, 지상1층)",이디야커피,37.51947677012548,126.90181527533983
이디야,영등포구,"서울특별시 영등포구 영등포로 353, 103호, 108-1호 (신길동)",이디야커피 신길역점,37.51507113454761,126.91520482300358
이디야,영등포구,"서울특별시 영등포구 여의나루로 113, 2층 201,220,221호 (여의도동, 공작상가 )",이디야여의나루역점,37.526029233106634,126.92786088005617
이디야,영등포구,"서울특별시 영등포구 버드나루로 51 (영등포동2가, 1층(일부))",이디야커피,37.52307824212738,126.90771194406852
이디야,영등포구,"서울특별시 영등포구 신길로 42 (신길동, 지상1층)",이디야커피신길썬프라자,37.49647728228452,126.90573689160088
이디야,영등포구,"서울특별시 영등포구 당산로 42, x4y4호 (문래동3가, 홈플러스영등포점2층 엔제리너스코너)",이디야커피영등포홈플러스점,37.51822698919773,126.89303405735824
이디야,영등포구,"서울특별시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티 2동 108호)",이디야커피영등포에이스점,37.514754535663776,126.89605732331346
