브랜드,시군구별,도로명주소,사업장명,위도,경도
메가커피,동작구,"서울특별시 동작구 노량진로 126, 1층 (노량진동)",메가커피 노량진역점,37.51322833334078,126.93689268976581
메가커피,송파구,"서울특별시 송파구 올림픽로37길 130, 파크리오 상가A동 1층 150호 (신천동)",메가엠지씨커피 잠실나루역점,37.52086520261506,127.10142266220869
메가커피,종로구,"서울특별시 종로구 대학로 79-1, 1,2층 (연건동)",메가엠지씨커피 대학로마로니에공원점,37.57835408299208,126.99908822001696
메가커피,영등포구,"서울특별시 영등포구 버드나루로 119, 영등빌딩 101호 (당산동)",메가엠지씨커피 당산영등점,37.52871981676693,126.90470968810169
메가커피,강남구,"서울특별시 강남구 헌릉로569길 13, 라온 프라이빗시티 지상1층 110호 (세곡동)",메가엠지씨커피 강남세곡점,37.46679524581232,127.09727033473443
메가커피,양천구,"서울특별시 양천구 오목로 146, 2층 3호,4호 (신정동)",메가엠지씨커피 신정역점,37.52447361064333,126.85075281140676
메가커피,마포구,"서울특별시 마포구 월드컵로 151, 1층 일부호 (망원동)",메가엠지씨커피 마포중앙점,37.56119350506068,126.90225382579497
메가커피,송파구,"서울특별시 송파구 충민로2길 28, 대진플라자2 106호 (장지동)",메가엠지씨커피 송파파인타운,37.47724324973238,127.12451410203948
메가커피,강북구,"서울특별시 강북구 한천로 981, 1층 (번동)",메가엠지씨커피 강북북부시장점,37.63665283490873,127.02868192330325
메가커피,은평구,"서울특별시 은평구 통일로 855-15, 1층 (갈현동)",메가엠지씨커피(연신내역점),37.619222119643204,126.91691442525752
메가커피,광진구,"서울특별시 광진구 능동로 403-1, 1층 (중곡동)",메가엠지씨커피,37.56509521921387,127.08069331110158
메가커피,강남구,"서울특별시 강남구 도곡로 405, 삼환 아르누보2 지상1층 105호 (대치동)",메가엠지씨커피 한티역점,37.4971620991722,127.05189127324505
메가커피,동작구,"서울특별시 동작구 만양로 14, 1층 (상도동)",메가엠지씨커피 상도중앙점,37.50587979641731,126.9445052283497
메가커피,강동구,"서울특별시 강동구 성내로 11, 1층 105호 (성내동)",메가엠지씨커피 강동구청점,37.53053527027697,127.11932135324794
메가커피,동작구,"서울특별시 동작구 흑석로 103, 1, 2층 (흑석동)",메가엠지씨커피 중앙대점,37.50784222429817,126.95797373419204
메가커피,강서구,"서울특별시 강서구 양천로 492, 1층 105호 (등촌동, 3동 길훈엔트런스빌)",메가커피,37.56088919096601,126.85174867222393
메가커피,종로구,"서울특별시 종로구 새문안로5길 11-1, 1층 (당주동)",메가엠지씨커피 광화문역점,37.57128021161938,126.97181363795852
메가커피,송파구,"서울특별시 송파구 동남로 312, 더뷰21 102호 (오금동)",메가엠지씨커피 송파오금사거리점,37.50314230744746,127.13564910318001
메가커피,양천구,"서울특별시 양천구 목동중앙본로 116, 1층 제2호 (목동)",메가엠지씨커피 목2동점,37.54577778549891,126.86853186104781
메가커피,영등포구,"서울특별시 영등포구 여의대방로 87 (신길동, 1층(일부))",메가엠지씨커피 보라매공원점,37.49717592634335,126.91343868380676
메가커피,송파구,"서울특별시 송파구 위례송파로 80, 1427동 102호 (거여동, 송파 레이크파크 호반써밋Ⅱ)",메가엠지씨커피 송파레이크파크점,37.48414182803066,127.13943475019894
메가커피,노원구,"서울특별시 노원구 노원로38길 76, 상가동 108호 (상계동, 포레나노원)",메가엠지씨커피노원포레나점,37.66407919178405,127.05946422694156
메가커피,구로구,"서울특별시 구로구 구일로10길 27, SK허브수 B동 1층 109-1,114-1,115-1호 (구로동)",메가엠지씨커피 구일역점,37.49588111944704,126.86983261122901
메가커피,성북구,"서울특별시 성북구 월계로40길 7, 센트럴타운 1층 제106-1호 (장위동)",메가엠지씨커피 번동중앙점,37.62293507459277,127.0455704459814
메가커피,구로구,"서울특별시 구로구 서해안로 2124, 1층 105호 (항동)",메가엠지씨커피 구로항동점,37.48169408223557,126.82256321204194
메가커피,성북구,"서울특별시 성북구 성북로4길 52, 제상가417동 제1층 제1101호 (돈암동, 한신한진아파트)",메가엠지씨커피 돈암한신점,37.594807830058635,127.00742864011599
메가커피,은평구,"서울특별시 은평구 불광로 130-1, 윤송빌딩 1층 101, 102호 (불광동)",메가엠지씨커피 독바위역점,37.61842425630946,126.93031196930289
메가커피,중구,"서울특별시 중구 퇴계로 195, 1층 2호,3호 (필동1가, 하니빌딩)",메가엠지씨커피 충무로역점,37.56135381403024,126.99068973681857
메가커피,중구,"서울특별시 중구 명동8나길 51, 1, 2, 3, 4층 (충무로1가)",메가엠지씨 커피 명동중앙우체국점,37.561079466813844,126.97918683077411
메가커피,노원구,"서울특별시 노원구 동일로 986, 노원 프레미어스 엠코 101동 109,111,113호 (공릉동, 노원 프레미어스 엠코)",메가엠지씨커피 태릉입구역점,37.618531835349394,127.07332887855057
메가커피,강남구,"서울특별시 강남구 삼성로 349, 우진빌딩 지상1층 (대치동)",메가엠지씨커피 대치사거리점,37.50267533249487,127.05559037392221
메가커피,관악구,"서울특별시 관악구 쑥고개로 67-1, 1층 (봉천동)",메가엠지씨커피 봉천e편한세상점,37.47966951112091,126.9411592330916
메가커피,강서구,"서울특별시 강서구 강서로 471, 엠코지니어스타 A동 1층 105호 (마곡동)",메가엠지씨커피 양천향교역점,37.567432709056185,126.83769157976477
메가커피,노원구,"서울특별시 노원구 동일로204가길 34, 씨앤미복합빌딩 104호 (중계동)",메가엠지씨커피 중계씨앤미점,37.64074925395726,127.06534613981113
메가커피,종로구,"서울특별시 종로구 홍지문2길 11, 1층 (홍지동)",메가엠지씨커피 서울상명대점,37.60129503230714,126.95257974196325
메가커피,서초구,"서울특별시 서초구 마방로10길 34-2, 제1층 제101호 (양재동, 양재리치빌)",메가엠지씨커피양재삼호물산점,37.476028711274445,127.04127962832382
메가커피,종로구,"서울특별시 종로구 창경궁로 239, 1층 (명륜2가)",메가엠지씨커피 성균관대입구점,37.583228647172994,126.99584062860121
메가커피,종로구,"서울특별시 종로구 종로 266, 동대문종합시장 B동 6층 8호 (종로6가)",메가엠지씨커피 동대문종합시장점,37.570802357817406,127.00403595881278
메가커피,종로구,"서울특별시 종로구 종로 80-2, 삼양빌딩 1층 우측호 (종로2가)",메가엠지씨커피 종각역점,37.569950167056696,126.9835362616438
메가커피,종로구,"서울특별시 종로구 삼봉로 100, 1층 (공평동)",메가엠지씨커피 종로공평점,37.571914094047344,126.97982091584726
메가커피,종로구,"서울특별시 종로구 청계천로 203-1, 1층 2호 (예지동)",메가엠지씨커피 광장시장남2문점,37.56961725965021,126.99731684567584
메가커피,중구,"서울특별시 중구 다산로 124, 1층 (신당동)",메가엠지씨커피 약수역점,37.55485854438537,127.00811413419191
메가커피,중구,"서울특별시 중구 청계천로 400, 메가몰동 1225호 (황학동, 롯데캐슬베네치아)",메가엠지씨커피 황학롯데캐슬점,37.57097822274755,127.01854373612623
메가커피,중구,"서울특별시 중구 다동길 34, 1, 2층 (다동)",메가엠지씨커피 서울시청점,37.5678004182535,126.97822424964903
메가커피,중구,"서울특별시 중구 청계천로 370, 가동 112호 (황학동)",메가엠지씨커피 청계천점,37.57052264092096,127.01579771310513
메가커피,중구,"서울특별시 중구 만리재로 175, 서울역센트럴자이 402동 104호 (만리동2가)",메가엠지씨커피 서울만리점,37.55492226162878,126.96107766568551
메가커피,중구,"서울특별시 중구 장충단로13길 13, 1층 (을지로6가)",메가엠지씨커피 동대문점,37.5678257399973,127.0049701373164
메가커피,용산구,"서울특별시 용산구 한강대로 277-2, 1층 (갈월동)",메가커피숙대점,37.5430599615273,126.96932801221956
메가커피,용산구,"서울특별시 용산구 한강대로 403, 근생빌딩 1층 (동자동)",메가엠지씨커피 서울역점,37.55433147394896,126.96931868063666
메가커피,용산구,"서울특별시 용산구 이촌로 248, 31동 1층 108호 (이촌동, 한강맨션)",메가엠지씨커피동부이촌점,37.51933003171121,126.97213654155428
메가커피,성동구,"서울특별시 성동구 용답중앙15길 12, 1층 (용답동)",메가엠지씨커피 답십리로데오점,37.56436987047773,127.05088283802564
메가커피,송파구,"서울특별시 송파구 삼전로13길 22, 1층 (잠실동)",메가엠지씨커피 잠실트리지움점,37.507755429109025,127.08504083260371
메가커피,성동구,"서울특별시 성동구 고산자로 202 (행당동,지상1층)",메가MGC커피 무학여고점,37.558220059629235,127.03157105509293
메가커피,성동구,"서울특별시 성동구 장터길 30, 1층 (금호동4가)",메가엠지씨커피 금호역점,37.5481910501378,127.01625883539594
메가커피,성동구,"서울특별시 성동구 아차산로 113, 1층 104호 (성수동2가)",메가엠지씨커피 성수역점,37.544681706144786,127.05409254855398
메가커피,서대문구,"서울특별시 서대문구 신촌로 121, 아남오피스텔 103호중 일부(2/3)호 (창천동)",메가엠지씨커피 신촌역점,37.55624619564639,126.93639567629425
메가커피,성동구,"서울특별시 성동구 왕십리로 336, 1층 101호 (도선동)",메가엠지씨커피 왕십리렉스점,37.56314404455591,127.02994043072466
메가커피,성동구,"서울특별시 성동구 독서당로 329, 1층 (금호동3가)",메가엠지씨커피 금호사거리점,37.54828075392333,127.02260995632344
메가커피,성동구,"서울특별시 성동구 왕십리로 410, 아이동 1층 157호 (하왕십리동, 센트라스)",메가엠지씨커피 황학사거리점,37.5661104335459,127.02475652676303
메가커피,광진구,"서울특별시 광진구 능동로 120, 건국대학교 학생회관 1층 (화양동)",메가커피 건대학생회관점,37.542541169372136,127.07083513200938
메가커피,광진구,"서울특별시 광진구 자양로 170, 1층 (구의동)",메가엠지씨커피 구의중앙점,37.54279565316742,127.08171484588057
메가커피,광진구,"서울특별시 광진구 아차산로55길 11, 테라펠리스 건대 3차 1층 102호 (구의동)",메가엠지씨커피 구의역점,37.53796787320788,127.08350416788899
메가커피,강남구,"서울특별시 강남구 논현로76길 10, 지상1층 101호 (역삼동)",메가엠지씨커피 역삼중앙점,37.49687698553094,127.03689554692876
메가커피,광진구,"서울특별시 광진구 능동로 294, 능동빌딩 1층 (능동)",메가엠지씨커피군자역점,37.55585793516639,127.07621000839757
메가커피,서초구,"서울특별시 서초구 사임당로 174, 강남미래타워 1층 106호 (서초동)",메가엠지씨커피 서초우성점,37.49240604004778,127.0257592400849
메가커피,동대문구,"서울특별시 동대문구 휘경로 24, 1층 (이문동)",메가엠지씨커피 외대앞역점,37.59525126476699,127.05952211289278
메가커피,동대문구,서울특별시 동대문구 회기로 194 (휘경동),메가엠지씨커피회기역점,37.58983622240802,127.05447506744981
메가커피,동대문구,"서울특별시 동대문구 전농로 135, 1층 (전농동)",메가엠지씨커피 전농동사거리점,37.57707028048082,127.05460600355778
메가커피,동대문구,"서울특별시 동대문구 경희대로 18, 1층 (회기동)",메가엠지씨커피 경희대점,37.593028701450834,127.04993367092399
메가커피,도봉구,"서울특별시 도봉구 도봉로110길 68, 1층 (창동)",메가엠지씨커피 창동중앙점,37.646098604346676,127.03448321662634
메가커피,동대문구,"서울특별시 동대문구 장한로 165, 1층 (장안동)",메가엠지씨커피 장안동사거리점,37.57513210511746,127.06874708085516
메가커피,동대문구,"서울특별시 동대문구 답십리로 154, 1층 (답십리동)",메가엠지씨커피 답십리사거리점,37.57262287397858,127.05420351287783
메가커피,동대문구,"서울특별시 동대문구 장한로 58, 1층 (장안동)",메가엠지씨커피 장안중앙점,37.56611914270313,127.06522334395135
메가커피,동대문구,"서울특별시 동대문구 사가정로25길 29, 1층 (장안동)",메가엠지씨커피 휘경주공점,37.580143425576246,127.0674269185658
메가커피,동대문구,"서울특별시 동대문구 한천로 189, 1층 3,4호 (장안동)",메가엠지씨커피 배봉사거리점,37.577864648893474,127.06501514444605
메가커피,동대문구,"서울특별시 동대문구 답십리로 233, 1층 (답십리동)",메가엠지씨커피 촬영소사거리점,37.57296986297901,127.06319180823465
메가커피,동대문구,"서울특별시 동대문구 망우로 78, 1층 (휘경동)",메가엠지씨커피 삼육서울병원점,37.5897085403421,127.05913073829501
메가커피,동대문구,"서울특별시 동대문구 전농로 222, 1층 106호 (전농동, 씨티빌라트)",메가엠지씨커피 서울시립대점,37.58394528405667,127.05070915327529
메가커피,관악구,"서울특별시 관악구 봉천로 615, 1층 (봉천동)",메가엠지씨커피 관악인헌시장점,37.47577655380103,126.96266271939534
메가커피,중랑구,"서울특별시 중랑구 망우로 203, 125호 (중화동, 중화동주상복합)",메가엠지씨커피 중랑역점,37.59399354676762,127.07213338569238
메가커피,중랑구,"서울특별시 중랑구 공릉로 70, 야전카센타 1층 (묵동)",메가엠지씨커피중랑묵동점,37.61681652423935,127.0767436000836
메가커피,중랑구,"서울특별시 중랑구 동일로 932, 202동 1층 2-107호 (묵동, 묵동자이아파트)",메가엠지씨커피 먹골역점,37.6138458874861,127.07466258151506
메가커피,중랑구,"서울특별시 중랑구 봉우재로 41, 1층 (면목동)",메가엠지씨커피 동부시장점,37.59080175813889,127.07497835186265
메가커피,중랑구,"서울특별시 중랑구 용마산로 408, 1층 (면목동)",메가엠지씨커피 서일대점,37.58776665291443,127.09335092105003
메가커피,중랑구,"서울특별시 중랑구 면목로 316, 1층 (면목동)",메가커피 사가정역점,37.58005431867781,127.08545318979174
메가커피,중랑구,"서울특별시 중랑구 망우로 385, 1층 (상봉동)",메가엠지씨커피 망우역점,37.598910652318594,127.09212479362479
메가커피,중랑구,"서울특별시 중랑구 면목로 356, 1층 (면목동)",메가엠지씨커피 면목면동초점,37.58380893674352,127.08561189298318
메가커피,중랑구,"서울특별시 중랑구 면목로 418, 1층 (면목동)",메가엠지씨커피 면목역점,37.58930423639192,127.0847554261095
메가커피,중랑구,"서울특별시 중랑구 용마산로 498, 1층 (망우동)",메가엠지씨커피 우림시장점,37.59561084789028,127.09750692561903
메가커피,중랑구,서울특별시 중랑구 동일로 806 (중화동),메가엠지씨커피 중화역점,37.602474542185114,127.07671464569816
메가커피,중랑구,"서울특별시 중랑구 동일로 612, 1층 (면목동)",메가엠지씨커피 면목중앙점,37.58490826769564,127.07724817138998
메가커피,성북구,서울특별시 성북구 보국문로 77 (정릉동),메가엠지씨커피(정릉보국문점),37.611142267891,127.00571571127466
메가커피,성북구,"서울특별시 성북구 길음로 33, 상가B동 지2층 11호 (길음동, 길음뉴타운)",메가엠지씨커피 길음뉴타운점,37.60756114531373,127.01505485456339
메가커피,성북구,"서울특별시 성북구 고려대로27길 15, 1층 (안암동5가)",메가커피(고대점),37.586990300232785,127.02680561755005
메가커피,성북구,"서울특별시 성북구 아리랑로 14, 1층 (동선동4가)",MEGA COFFEE 메가커피 동소문점,37.593964671932206,127.01350571831938
메가커피,성북구,"서울특별시 성북구 동소문로 9, 1층 (동소문동1가)",MEGA MGC COFFEE 메가엠지씨커피 한성대입구역점,37.58909094454113,127.00416147140042
메가커피,성북구,"서울특별시 성북구 동소문로 309, 1층 101호 (길음동)",메가엠지씨커피 미아현대점,37.60761193352047,127.02568660163205
메가커피,성북구,"서울특별시 성북구 오패산로3길 3, 홍진빌딩 1층 (하월곡동)",메가엠지씨커피 하월곡동점,37.6036659126532,127.0339068577072
메가커피,성북구,"서울특별시 성북구 정릉로 307, 상가동 지하1층 제비122호 (정릉동, 길음뉴타운10단지)",메가엠지씨커피 정릉뉴타운점,37.6032610044917,127.01543342445646
메가커피,성북구,"서울특별시 성북구 종암로27길 13, 도원프라자 1층 103,104호 (종암동)",메가엠지씨커피 종암사거리점,37.60265354799701,127.02854947068072
메가커피,성북구,"서울특별시 성북구 종암로 167, 1층 123호 (하월곡동, 동일하이빌뉴시티)",메가엠지씨커피 월곡이마트점,37.605052403184345,127.02810592321045
메가커피,성북구,"서울특별시 성북구 장위로 56, 1층 (장위동)",메가엠지씨커피 장위점,37.61384307546081,127.03988540323438
메가커피,성북구,"서울특별시 성북구 보문로 161, 1층 (삼선동5가)",메가엠지씨커피 성북구청점,37.58873508484873,127.01367437183785
메가커피,성북구,"서울특별시 성북구 북악산로 850, 1층 (정릉동)",메가엠지씨커피 정릉아리랑점,37.59898161780624,127.01547758692769
메가커피,강북구,"서울특별시 강북구 솔샘로 251, 1층 (미아동)",메가엠지씨커피 삼양사거리점,37.619732358379544,127.01781323892872
메가커피,강북구,"서울특별시 강북구 솔샘로 213-2, 1층 (미아동)",메가엠지씨커피 삼양점,37.620219678889214,127.01359438038651
메가커피,강북구,"서울특별시 강북구 도봉로 201-2, 1층 (미아동)",메가엠지씨 커피 미아역점,37.62667317882953,127.02278231816815
메가커피,강북구,"서울특별시 강북구 오패산로 413, 1층 (번동)",메가엠지씨커피 수유역점,37.637438348196646,127.0232661463217
메가커피,강북구,"서울특별시 강북구 삼양로149길 10, 1~2층 (우이동)",메가엠지씨커피 우이동점,37.65417920783713,127.00934223881796
메가커피,강북구,"서울특별시 강북구 솔매로45길 95, 1층 (미아동)",메가엠지씨커피 미아수유시장점,37.630149120153,127.02081408034638
메가커피,강북구,"서울특별시 강북구 삼양로 423, 1층 (수유동)",메가엠지씨커피 가오리역점,37.64124494251689,127.01371512027102
메가커피,강북구,"서울특별시 강북구 한천로 1059-1, 1층 (수유동)",메가엠지씨커피 강북시장점,37.64122949879446,127.02185080458672
메가커피,강북구,서울특별시 강북구 도봉로 289 (수유동),메가엠지씨커피 수유사거리점,37.63418239523436,127.02014545147497
메가커피,도봉구,"서울특별시 도봉구 도봉로150길 40, 1층 101호 (방학동)",메가엠지씨커피방학역점,37.66576493103899,127.04247484878712
메가커피,도봉구,"서울특별시 도봉구 도당로 14, 다보빌딩 1층 (쌍문동)",메가엠지씨 쌍문세라믹점,37.65946976136783,127.03234404065026
메가커피,도봉구,"서울특별시 도봉구 도봉로 457, 1층 (쌍문동)",메가엠지씨커피 쌍문점,37.64682595655622,127.03030688711286
메가커피,성동구,"서울특별시 성동구 금호산길 71, 1층 (금호동2가)",메가엠지씨커피 신금호역점,37.55455063335581,127.01671091077537
메가커피,도봉구,"서울특별시 도봉구 덕릉로63가길 17, 1층 (창동)",메가엠지씨커피 창동대우점,37.64347730676061,127.03649917344754
메가커피,도봉구,"서울특별시 도봉구 도봉로180길 38, 1층 (도봉동)",메가엠지씨커피 이마트에브리데이 도봉점,37.682571300020115,127.0451258246678
메가커피,도봉구,"서울특별시 도봉구 도봉로 492, 1층 (창동)",메가엠지씨커피쌍문역점,37.64925122906439,127.03260219069783
메가커피,도봉구,"서울특별시 도봉구 노해로65길 11, 한성빌딩 1층 101,102호 (창동)",메가엠지씨커피창동이마트점,37.651808122926425,127.0432804772186
메가커피,도봉구,"서울특별시 도봉구 도봉로 817, 1층 (도봉동)",메가엠지씨커피도봉역점,37.677413930646374,127.04174681007296
메가커피,노원구,"서울특별시 노원구 노해로 459, 메가빌딩 103호 (상계동)",메가엠지씨커피 노원역점,37.65426417117664,127.0561116578721
메가커피,도봉구,"서울특별시 도봉구 도봉로181길 30, 1층 (도봉동)",메가엠지씨커피도봉중앙점,37.6842945992558,127.04134646455992
메가커피,노원구,"서울특별시 노원구 화랑로 337, 103호 (월계동)",메가엠지씨커피석계역점,37.61528425237212,127.06223934555489
메가커피,노원구,"서울특별시 노원구 노해로 509, 대국빌딩 1층 (상계동)",메가엠지씨커피 노원중앙점,37.655413671929686,127.06167535144762
메가커피,노원구,"서울특별시 노원구 덕릉로83길 18, 1층 102호 (중계동)",메가커피 상계역점,37.66014849900544,127.07156173680201
메가커피,노원구,"서울특별시 노원구 공릉로46길 3, 제1층 102호 (공릉동, 공릉동평화타운)",메가엠지씨커피 원자력병원점,37.627181174905516,127.07627578417575
메가커피,노원구,"서울특별시 노원구 석계로 103, 동우빌딩 1층 일부  (월계동)",메가엠지씨커피 광운대역점,37.62283335184208,127.05779329298825
메가커피,노원구,"서울특별시 노원구 한글비석로 464, 1층 좌측호 (상계동)",메가엠지씨커피 상계보람점,37.664535649096436,127.06368661728155
메가커피,노원구,"서울특별시 노원구 한글비석로 270, 스카이타워 1층 105호 (중계동)",메가엠지씨커피 은행사거리점,37.65155821347372,127.0745418084011
메가커피,노원구,"서울특별시 노원구 상계로3길 16, 동원빌딩 1층 7,8호 (상계동)",메가커피 노원로데오점,37.65700652420407,127.05963861660172
메가커피,노원구,"서울특별시 노원구 중계로14길 29, 지상1층 (중계동)",메가엠지씨커피중계본동점,37.649851846813974,127.07911657599232
메가커피,노원구,"서울특별시 노원구 공릉로 324-2, 1층 (하계동)",메가엠지씨커피 노원을지병원점,37.63565675862357,127.06831166977173
메가커피,노원구,"서울특별시 노원구 동일로 1651, 지상1층 4(일부)호 (상계동)",메가엠지씨커피수락중앙점,37.67598818963416,127.0521121845302
메가커피,노원구,"서울특별시 노원구 동일로203가길 29, 1층 173,174호 (중계동, 브라운스톤중계)",메가엠지씨커피 중계브라운스톤점,37.639936229511434,127.06136723340528
메가커피,노원구,"서울특별시 노원구 동일로 1356, 상가동 1층 112호 (상계동, 상계주공4단지아파트)",메가엠지씨커피 상계백병원점,37.65006549248704,127.0593272607496
메가커피,노원구,"서울특별시 노원구 동일로 1700, 114호 (상계동, 토마토파르코)",메가커피수락산역점,37.680186197730336,127.05294015139522
메가커피,은평구,"서울특별시 은평구 응암로 243, 1층 (응암동)",메가엠지씨커피 신응암시장점,37.59369863662052,126.91492579727323
메가커피,은평구,"서울특별시 은평구 수색로 217 (수색동, DMC자이상가 1층 110호)",메가커피 수색자이,37.579593293627,126.89575893636685
메가커피,은평구,"서울특별시 은평구 연서로 137, 1층 (구산동)",메가엠지씨커피 구산역점,37.61115237452547,126.91391345204742
메가커피,은평구,"서울특별시 은평구 은평로 166, 1층 (응암동)",메가엠지씨커피 은평구청사거리점,37.601110157487746,126.92325865155414
메가커피,은평구,"서울특별시 은평구 역말로 49, 1층 101호 (역촌동, 파발리안)",메가 엠지씨커피 역말사거리점,37.6060291291093,126.91290402852721
메가커피,은평구,"서울특별시 은평구 연서로4길 2, 1층 (역촌동)",메가엠지씨커피 역촌중앙점,37.60235242148811,126.91325029882837
메가커피,은평구,"서울특별시 은평구 갈현로 88, 1층 (역촌동)",메가엠지씨커피 은평역촌점,37.605761914073504,126.90786119789225
메가커피,은평구,"서울특별시 은평구 은평로 217, 백산빌딩 1층 (녹번동)",메가엠지씨커피 녹번점,37.601573557514186,126.92906212570126
메가커피,은평구,"서울특별시 은평구 은평로 98, 송원하이본 1층 104호 (응암동)",메가엠지씨커피 응암이마트점,37.59947652054639,126.91594937909548
메가커피,은평구,"서울특별시 은평구 가좌로 318, 1층 좌측호 (신사동)",메가엠지씨커피 은평신사고개점,37.596066212358764,126.90713466745989
메가커피,노원구,"서울특별시 노원구 화랑로51길 20, 공릉동 진성빌딩 1층 103호 (공릉동)",메가엠지씨커피 서울여대점,37.62409762959198,127.08672309024598
메가커피,은평구,"서울특별시 은평구 갈현로 44, 1층 (신사동)",메가엠지씨커피 은평신사점,37.6017381459264,126.90760262280052
메가커피,서대문구,"서울특별시 서대문구 응암로 108, 지상1층 (북가좌동)",메가엠지씨커피 북가좌점,37.58209877786997,126.91046054006524
메가커피,서대문구,"서울특별시 서대문구 증가로 150, 디엠씨센트럴아이파크 상가동 제지3층 B306호 (남가좌동)",메가엠지씨커피 명지대점,37.5778162750054,126.91802019674532
메가커피,서대문구,"서울특별시 서대문구 연세로5가길 8-6, 1,2층 (창천동)",메가엠지씨커피 신촌점,37.55759132730585,126.93366735665106
메가커피,서대문구,"서울특별시 서대문구 신촌로 19, 1층 (창천동)",메가엠지씨커피 창천점,37.55814512070431,126.92628243433738
메가커피,서대문구,"서울특별시 서대문구 거북골로 184, 1층 (북가좌동)",메가엠지씨커피 가재울북가좌초교점,37.577546628609625,126.90755019629556
메가커피,서대문구,"서울특별시 서대문구 가재울미래로 2, 별동상가동 제1층 106-1호 (남가좌동, DMC파크뷰자이)",메가엠지씨커피 가재울뉴타운점,37.572257957742416,126.91494719276076
메가커피,서대문구,"서울특별시 서대문구 연세로 50, 연세대학교 공학원 지하1층 B187C호 (신촌동)",메가엠지씨커피 연세대공학원점,37.564699643057445,126.9366069810422
메가커피,서대문구,"서울특별시 서대문구 이화여대길 24, 1층 (대현동)",메가엠지씨커피 이대점,37.557889036944715,126.94311954502655
메가커피,서대문구,"서울특별시 서대문구 가좌로 146, 태향빌딩 1층 (홍은동)",메가엠지씨커피 명지전문대점,37.58506076949724,126.92092231220964
메가커피,서대문구,"서울특별시 서대문구 홍은중앙로 33, 1층 (홍은동)",메가엠지씨커피 홍제홍은벽산점,37.5944197834851,126.94343034803941
메가커피,서대문구,"서울특별시 서대문구 수색로 34, 1층 (남가좌동)",메가엠지씨커피 가좌역점,37.56960592637341,126.91207118009065
메가커피,마포구,"서울특별시 마포구 망원로 19, 1층 102호 (망원동, 참존아파트)",메가엠지씨커피 마포시민공원점,37.55634499685405,126.89623627396091
메가커피,은평구,"서울특별시 은평구 진흥로 158, 1층 (녹번동)",메가엠지씨커피 불광시장점,37.608781636970285,126.92422845585043
메가커피,마포구,"서울특별시 마포구 월드컵북로54길 17, 1층 130호 (상암동, 사보이시티디엠씨)",메가MGC커피 상암 사보이시티점,37.58132873453878,126.88566685135505
메가커피,마포구,"서울특별시 마포구 마포대로 195, 상가4동 지4층 112호 (아현동, 마포 래미안 푸르지오)",메가엠지씨커피 애오개점,37.55559317382831,126.9507666401053
메가커피,마포구,"서울특별시 마포구 백범로31길 8, 지하1층 B105호 (공덕동, 공덕SK리더스뷰)",메가커피 공덕SK리더스뷰,37.54519933247851,126.94670652467688
메가커피,송파구,"서울특별시 송파구 마천로 273-1, 1층 (마천동)",메가엠지씨커피 송파시그니처점,37.497698056725284,127.14438291218919
메가커피,마포구,"서울특별시 마포구 큰우물로 49, 엘지상가 1층 101,102호 (염리동)",메가엠지씨커피 마포용강점,37.54261097775641,126.94127330438222
메가커피,마포구,"서울특별시 마포구 동교로 39, 1층 코너호 (망원동)",메가엠지씨커피 망원망리단길점,37.552784312257124,126.90371483733023
메가커피,성북구,"서울특별시 성북구 보국문로 36, 1층 (정릉동)",메가엠지씨커피(정릉시장점),37.60767620172128,127.00761472419087
메가커피,성동구,"서울특별시 성동구 행당로5길 2, 1층 (금호동1가)",메가엠지씨커피 논골사거리점,37.555862434660476,127.02168668805305
메가커피,마포구,"서울특별시 마포구 새창로 10, 1층일부 (도화동)",메가커피 공덕점,37.54211191485749,126.9481322330589
메가커피,양천구,"서울특별시 양천구 목동중앙남로11길 8, 1층 (목동)",메가엠지씨커피 목동시장점,37.53944244044278,126.86263899012806
메가커피,양천구,"서울특별시 양천구 오목로 232, 1층 104호 (신정동, 보성팰리스)",메가엠지씨커피 목동역점,37.52570101887085,126.86014191183645
메가커피,양천구,"서울특별시 양천구 목동서로 155, 목동파라곤 1층 상가-110호 (목동)",메가엠지씨커피 목동파라곤점,37.529504217401836,126.87227335987752
메가커피,은평구,"서울특별시 은평구 은평로 49, 1층 (신사동)",메가엠지씨커피 응암역점,37.598792771311395,126.9104033265443
메가커피,양천구,"서울특별시 양천구 목동서로 65, 1층 112호 (목동, 목동가든스위트)",메가엠지씨커피 목동파리공원점,37.53615248009662,126.87584008146592
메가커피,양천구,"서울특별시 양천구 목동서로 287, 지상1층 105,106호 (신정동, 동문비젼오피스텔)",메가엠지씨커피 목동중앙점,37.52152441847013,126.86619754350059
메가커피,양천구,"서울특별시 양천구 신월로 175, 1층 (신월동)",메가커피 신곡시장점,37.518844742967616,126.83964015049237
메가커피,양천구,"서울특별시 양천구 남부순환로40길 3, 1층 (신월동)",메가엠지씨커피 신월사거리점,37.53501594584257,126.82545473122997
메가커피,양천구,"서울특별시 양천구 목동동로12길 45, 1층 7호 (목동, 목동삼익아파트)",메가엠지씨커피 오목교 중앙점,37.52283475501187,126.87370943559903
메가커피,양천구,"서울특별시 양천구 목동남로4길 2, 1층 105~107호 (신정동, 세양청마루2차 주상복합)",메가엠지씨커피 목동우성점,37.50825729863264,126.86165896535778
