브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,서대문구,"서울특별시 서대문구 연희로 105, 1,2층 (연희동)",투썸플레이스 서대문연희점,37.56744407177794,126.92817513934843
투썸플레이스,금천구,"서울특별시 금천구 벚꽃로24길 26, 에이스 하이엔드타워 클래식 지식산업센터 지상1층 122호,123호,128호 (가산동)",투썸 가산하이엔드클래식점,37.47401548692992,126.88586498187611
투썸플레이스,금천구,"서울특별시 금천구 벚꽃로 254 (가산동, 월드메르디앙벤처센타 지상1층 104,104-1,104-2일부호)",투썸플레이스 가산로데오점,37.477712989540684,126.8824564811471
투썸플레이스,서대문구,"서울특별시 서대문구 거북골로 31-1, 1~3층 (남가좌동)",투썸플레이스 명지대점,37.579518296650534,126.9213137575199
투썸플레이스,강북구,"서울특별시 강북구 삼양로 513, 1층 (수유동)",투썸플레이스 4.19사거리점,37.64869386441944,127.01080924226403
투썸플레이스,중구,"서울특별시 중구 정동길 3, 지상1층 (정동)",투썸플레이스 정동길점,37.56817008709753,126.96710211787529
투썸플레이스,중구,"서울특별시 중구 퇴계로 190, 매경미디어센터 1층 (필동1가)",투썸플레이스 매경미디어센터점,37.56048988034658,126.98995198137567
투썸플레이스,중구,"서울특별시 중구 무교로 6 (을지로1가, 금세기빌딩 1층101호)",투썸플레이스시청점,37.566485226934304,126.97661441472987
투썸플레이스,중구,"서울특별시 중구 다산로 111 (신당동, 한미빌딩 1층)",투썸플레이스 약수역점,37.55396745426393,127.00694511475395
투썸플레이스,용산구,"서울특별시 용산구 한강대로 366, 1층 (동자동)",투썸플레이스용산트윈시티점,37.550861828573034,126.96989417314894
투썸플레이스,송파구,"서울특별시 송파구 올림픽로 240, 롯데월드 매직아일랜드동 15호 (잠실동)",투썸플레이스 롯데월드 매직아일랜드점,37.51128661063122,127.09504901965838
투썸플레이스,동대문구,"서울특별시 동대문구 왕산로 91, 메트로폴 스위트 1층 101호 (제기동)",투썸플레이스 제기동역점,37.5785403214985,127.03060233209777
투썸플레이스,동대문구,"서울특별시 동대문구 답십리로 150, 1층 (답십리동)",투썸플레이스답십리사거리,37.572615281779726,127.05370443013796
투썸플레이스,강북구,"서울특별시 강북구 도봉로 295, 1,2층 (수유동)",투썸플레이스 수유사거리점,37.634928502098624,127.02004666277853
투썸플레이스,양천구,"서울특별시 양천구 공항대로 630, 101호 (목동, 어바니엘)",투썸플레이스 염창역점,37.546668072446266,126.87193822365276
투썸플레이스,양천구,"서울특별시 양천구 신월로 385, 1,2층 (신정동)",투썸플레이스 남부지방법원점,37.522623316043216,126.8608948182503
투썸플레이스,용산구,"서울특별시 용산구 한강대로 280-1, 1층 제1호 (남영동)",투썸플레이스숙대입구역점,37.543362662305725,126.97011829595331
투썸플레이스,금천구,"서울특별시 금천구 시흥대로 422, 지상1층 (독산동, 금형회관)",투썸플레이스 독산사거리점,37.47114714619987,126.89576650573386
투썸플레이스,노원구,"서울특별시 노원구 노원로 238, 1층 (하계동)",투썸플레이스 노원하계1동점,37.63925972151949,127.0719125935665
투썸플레이스,영등포구,"서울특별시 영등포구 국회대로62길 15, 1층 1호 (여의도동)",투썸플레이스 여의도광복회관점,37.52723312318768,126.91389847599216
투썸플레이스,강동구,서울특별시 강동구 성안로 150 (길동),투썸플레이스 강동성심병원점,37.536123762272126,127.13235402683297
투썸플레이스,강동구,"서울특별시 강동구 고덕로 390, 고덕아르테온아파트(상가1동) 2층 202, 203호 (상일동)",투썸플레이스 상일동역점,37.555186522317065,127.16574100369009
투썸플레이스,강동구,"서울특별시 강동구 천호대로 1077, 1층 (천호동, 래미안강동팰리스)",투썸플레이스 강동역점,37.537234243834,127.12907759523299
투썸플레이스,강동구,"서울특별시 강동구 올림픽로 778, 2층 (암사동)",투썸플레이스 암사역점,37.55038024190473,127.12503287784187
투썸플레이스,강동구,서울특별시 강동구 성내로 48 (성내동),투썸플레이스 강동구청점,37.5285307601219,127.12225827601803
투썸플레이스,강동구,"서울특별시 강동구 양재대로 1571, 4층 (천호동)",CGV천호 투썸플러스,37.54571781018573,127.13936069119111
투썸플레이스,강동구,"서울특별시 강동구 양재대로 1539, 106,107,108호 (천호동)",투썸플레이스 굽은다리역점,37.54316716986175,127.13880907890527
투썸플레이스,강동구,"서울특별시 강동구 천호대로 1207, 1,2층 (길동)",투썸플레이스 길동점,37.53550759416477,127.14221018760908
투썸플레이스,강동구,"서울특별시 강동구 양재대로 1461, SC MEDI TOWER 1층 (길동)",투썸플레이스 강동길동역점,37.53637566059412,127.13617481432534
투썸플레이스,서초구,"서울특별시 서초구 서초대로1길 11, 1층,2층 (방배동)",투썸플레이스 방배이수점,37.48750670590915,126.9801380906629
투썸플레이스,강서구,"서울특별시 강서구 화곡로 228, 대원빌딩 1층 (화곡동)",투썸플레이스 강서화곡로,37.54539367239836,126.84207608891818
투썸플레이스,송파구,"서울특별시 송파구 동남로 236, 1층 (가락동)",투썸플레이스 송파개롱역점,37.4974962270176,127.13066623691223
투썸플레이스,중구,"서울특별시 중구 장충단로 275, 4층 (을지로6가)",투썸플레이스 두타몰점,37.56881406273792,127.00586237502509
투썸플레이스,서대문구,"서울특별시 서대문구 통일로 397, B403~B408호 (홍제동, 인왕산 한신휴플러스)",투썸플레이스 홍제삼거리점,37.585209523877886,126.94447484396845
투썸플레이스,구로구,"서울특별시 구로구 새말로 19, 1층 (구로동)",투썸플레이스 구로역점,37.50230517125871,126.8800711670258
투썸플레이스,송파구,"서울특별시 송파구 올림픽로 424, 올림픽공원 평화의광장  비1동 (방이동)",투썸플레이스 올림픽 평화의문점,37.52103149390251,127.11327502524524
투썸플레이스,송파구,"서울특별시 송파구 위례성대로18길 28-20, 1층 (방이동)",투썸플레이스 송파방이역점,37.51026478400664,127.12112882930909
투썸플레이스,송파구,"서울특별시 송파구 올림픽로 424, 올림픽공원 만남의광장 B구역 A-3동 (방이동)",투썸플레이스 올림픽공원역점,37.52103149390251,127.11327502524524
투썸플레이스,마포구,"서울특별시 마포구 마포대로 44, 지상2층 1-1호 (도화동)",투썸플레이스 마포역점,37.539954699216004,126.94416627302871
